"ID","Name","Species","GeneID","Family","Evidence"
"T148410_1.02","STAT3","Homo_sapiens","ENSG00000168610","STAT","D"
"T148408_1.02","STAT4","Homo_sapiens","ENSG00000138378","STAT","D"
"T148407_1.02","STAT5A","Homo_sapiens","ENSG00000126561","STAT","D"
"T148412_1.02","STAT5B","Homo_sapiens","ENSG00000173757","STAT","D"
"T148409_1.02","STAT6","Homo_sapiens","ENSG00000166888","STAT","D"
"T149486_1.02","EOMES","Homo_sapiens","ENSG00000163508","T-box","D"
"T149487_1.02","T","Homo_sapiens","ENSG00000164458","T-box","D"
"T149483_1.02","TBR1","Homo_sapiens","ENSG00000136535","T-box","D"
"T149490_1.02","TBX1","Homo_sapiens","ENSG00000184058","T-box","D"
"T149477_1.02","TBX15","Homo_sapiens","ENSG00000092607","T-box","D"
"T149478_1.02","TBX18","Homo_sapiens","ENSG00000112837","T-box","D"
"T149484_1.02","TBX19","Homo_sapiens","ENSG00000143178","T-box","D"
"T149479_1.02","TBX2","Homo_sapiens","ENSG00000121068","T-box","D"
"T149488_1.02","TBX20","Homo_sapiens","ENSG00000164532","T-box","D"
"T149475_1.02","TBX21","Homo_sapiens","ENSG00000073861","T-box","D"
"T149481_1.02","TBX22","Homo_sapiens","ENSG00000122145","T-box","D"
"T149482_1.02","TBX3","Homo_sapiens","ENSG00000135111","T-box","D"
"T149480_1.02","TBX4","Homo_sapiens","ENSG00000121075","T-box","D"
"T149476_1.02","TBX5","Homo_sapiens","ENSG00000089225","T-box","D"
"T150542_1.02","TBP","Homo_sapiens","ENSG00000112592","TBP","D"
"T151688_1.02","TEAD1","Homo_sapiens","ENSG00000187079","TEA","D"
"T151687_1.02","TEAD2","Homo_sapiens","ENSG00000074219","TEA","D"
"T151686_1.02","TEAD3","Homo_sapiens","ENSG00000007866","TEA","D"
"T151689_1.02","TEAD4","Homo_sapiens","ENSG00000197905","TEA","D"
"T152760_1.02","PRKRIR","Homo_sapiens","ENSG00000137492","THAP finger","D"
"T152759_1.02","THAP1","Homo_sapiens","ENSG00000131931","THAP finger","D"
"T153674_1.02","BCL3","Homo_sapiens","ENSG00000069399","Unknown","D"
"T153671_1.02","BCLAF1","Homo_sapiens","ENSG00000029363","Unknown","D"
"T153705_1.02","BPTF","Homo_sapiens","ENSG00000171634","Unknown","D"
"T153707_1.02","BRF1","Homo_sapiens","ENSG00000185024","Unknown","D"
"T153673_1.02","CBFB","Homo_sapiens","ENSG00000067955","Unknown","D"
"T153678_1.02","CCNT2","Homo_sapiens","ENSG00000082258","Unknown","D"
"T153688_1.02","CEBPZ","Homo_sapiens","ENSG00000115816","Unknown","D"
"T153706_1.02","CHD2","Homo_sapiens","ENSG00000173575","Unknown","D"
"T153679_1.02","CNOT3","Homo_sapiens","ENSG00000088038","Unknown","D"
"T153713_1.02","CPEB1","Homo_sapiens","ENSG00000214575","Unknown","D"
"T153701_1.02","CTNNB1","Homo_sapiens","ENSG00000168036","Unknown","D"
"T153715_1.02","EBF2","Homo_sapiens","ENSG00000221818","Unknown","D"
"T153684_1.02","EBF3","Homo_sapiens","ENSG00000108001","Unknown","D"
"T153680_1.02","EBF4","Homo_sapiens","ENSG00000088881","Unknown","D"
"T153676_1.02","ENO1","Homo_sapiens","ENSG00000074800","Unknown","D"
"T153719_1.02","ENSG00000261932","Homo_sapiens","ENSG00000261932","Unknown","D"
"T153681_1.02","EP300","Homo_sapiens","ENSG00000100393","Unknown","D"
"T153698_1.02","FUBP1","Homo_sapiens","ENSG00000162613","Unknown","D"
"T153682_1.02","GABPB1","Homo_sapiens","ENSG00000104064","Unknown","D"
"T153694_1.02","GTF2B","Homo_sapiens","ENSG00000137947","Unknown","D"
"T153687_1.02","GTF3C2","Homo_sapiens","ENSG00000115207","Unknown","D"
"T153689_1.02","HDAC1","Homo_sapiens","ENSG00000116478","Unknown","D"
"T153709_1.02","HDAC2","Homo_sapiens","ENSG00000196591","Unknown","D"
"T153675_1.02","HLTF","Homo_sapiens","ENSG00000071794","Unknown","D"
"T153690_1.02","HMGN3","Homo_sapiens","ENSG00000118418","Unknown","D"
"T153693_1.02","LMO2","Homo_sapiens","ENSG00000135363","Unknown","D"
"T153670_1.02","LTF","Homo_sapiens","ENSG00000012223","Unknown","D"
"T153733_1.02","NFE4_HUMAN","Homo_sapiens","NFE4_HUMAN","Unknown","D"
"T153691_1.02","NFYB","Homo_sapiens","ENSG00000120837","Unknown","D"
"T153672_1.02","NFYC","Homo_sapiens","ENSG00000066136","Unknown","D"
"T153702_1.02","NR0B1","Homo_sapiens","ENSG00000169297","Unknown","D"
"T153683_1.02","NRF1","Homo_sapiens","ENSG00000106459","Unknown","D"
"T153695_1.02","PARP1","Homo_sapiens","ENSG00000143799","Unknown","D"
"T153697_1.02","POLR3A","Homo_sapiens","ENSG00000148606","Unknown","D"
"T153686_1.02","POU2AF1","Homo_sapiens","ENSG00000110777","Unknown","D"
"T153708_1.02","PURA","Homo_sapiens","ENSG00000185129","Unknown","D"
"T153700_1.02","RAD21","Homo_sapiens","ENSG00000164754","Unknown","D"
"T153703_1.02","SIN3A","Homo_sapiens","ENSG00000169375","Unknown","D"
"T153677_1.02","SIRT6","Homo_sapiens","ENSG00000077463","Unknown","D"
"T153685_1.02","SMC3","Homo_sapiens","ENSG00000108055","Unknown","D"
"T153699_1.02","SPZ1","Homo_sapiens","ENSG00000164299","Unknown","D"
"T153696_1.02","TAF1","Homo_sapiens","ENSG00000147133","Unknown","D"
"T153711_1.02","TOPORS","Homo_sapiens","ENSG00000197579","Unknown","D"
"T153692_1.02","TRIM28","Homo_sapiens","ENSG00000130726","Unknown","D"
"T153714_1.02","ZBED1","Homo_sapiens","ENSG00000214717","Unknown","D"
"T153718_1.02","ZNF350","Homo_sapiens","ENSG00000256683","Unknown","D"
"T004846_1.02","TFAP2E","Homo_sapiens","ENSG00000116819","AP-2","I"
"T007410_1.02","ARID3B","Homo_sapiens","ENSG00000179361","ARID/BRIGHT","I"
"T007412_1.02","ARID3C","Homo_sapiens","ENSG00000205143","ARID/BRIGHT","I"
"T007411_1.02","ARID5A","Homo_sapiens","ENSG00000196843","ARID/BRIGHT","I"
"T008430_1.02","ARID2","Homo_sapiens","ENSG00000189079","ARID/BRIGHT,RFX","I"
"T014165_1.02","AHRR","Homo_sapiens","ENSG00000063438","bHLH","I"
"T014163_1.02","ARNTL2","Homo_sapiens","ENSG00000029153","bHLH","I"
"T014253_1.02","ASCL2","Homo_sapiens","ENSG00000183734","bHLH","I"
"T014248_1.02","ATOH7","Homo_sapiens","ENSG00000179774","bHLH","I"
"T014231_1.02","ATOH8","Homo_sapiens","ENSG00000168874","bHLH","I"
"T014272_1.02","C13orf38-SOHLH2","Homo_sapiens","ENSG00000250709","bHLH","I"
"T014257_1.02","ENSG00000187728","Homo_sapiens","ENSG00000187728","bHLH","I"
"T014273_1.02","ENSG00000250811","Homo_sapiens","ENSG00000250811","bHLH","I"
"T014215_1.02","FERD3L","Homo_sapiens","ENSG00000146618","bHLH","I"
"T014224_1.02","HAND2","Homo_sapiens","ENSG00000164107","bHLH","I"
"T014167_1.02","HES2","Homo_sapiens","ENSG00000069812","bHLH","I"
"T014262_1.02","HES4","Homo_sapiens","ENSG00000188290","bHLH","I"
"T014223_1.02","HEYL","Homo_sapiens","ENSG00000163909","bHLH","I"
"T014202_1.02","ID1","Homo_sapiens","ENSG00000125968","bHLH","I"
"T014186_1.02","ID2","Homo_sapiens","ENSG00000115738","bHLH","I"
"T014189_1.02","ID3","Homo_sapiens","ENSG00000117318","bHLH","I"
"T014175_1.02","LYL1","Homo_sapiens","ENSG00000104903","bHLH","I"
"T014261_1.02","MESP2","Homo_sapiens","ENSG00000188095","bHLH","I"
"T014240_1.02","MLXIP","Homo_sapiens","ENSG00000175727","bHLH","I"
"T014188_1.02","MYCL1","Homo_sapiens","ENSG00000116990","bHLH","I"
"T014197_1.02","NEUROD4","Homo_sapiens","ENSG00000123307","bHLH","I"
"T014226_1.02","NEUROD6","Homo_sapiens","ENSG00000164600","bHLH","I"
"T014251_1.02","NEUROG1","Homo_sapiens","ENSG00000181965","bHLH","I"
"T014195_1.02","NEUROG3","Homo_sapiens","ENSG00000122859","bHLH","I"
"T014244_1.02","NHLH2","Homo_sapiens","ENSG00000177551","bHLH","I"
"T014204_1.02","NPAS1","Homo_sapiens","ENSG00000130751","bHLH","I"
"T014232_1.02","NPAS2","Homo_sapiens","ENSG00000170485","bHLH","I"
"T014216_1.02","NPAS3","Homo_sapiens","ENSG00000151322","bHLH","I"
"T014239_1.02","NPAS4","Homo_sapiens","ENSG00000174576","bHLH","I"
"T014263_1.02","SCXA","Homo_sapiens","ENSG00000188686","bHLH","I"
"T014258_1.02","SCXB","Homo_sapiens","ENSG00000187786","bHLH","I"
"T014182_1.02","SIM1","Homo_sapiens","ENSG00000112246","bHLH","I"
"T014219_1.02","SIM2","Homo_sapiens","ENSG00000159263","bHLH","I"
"T014192_1.02","SOHLH2","Homo_sapiens","ENSG00000120669","bHLH","I"
"T014255_1.02","TAL2","Homo_sapiens","ENSG00000186051","bHLH","I"
"T014201_1.02","TCF15","Homo_sapiens","ENSG00000125878","bHLH","I"
"T014190_1.02","TCF21","Homo_sapiens","ENSG00000118526","bHLH","I"
"T014222_1.02","TCF23","Homo_sapiens","ENSG00000163792","bHLH","I"
"T014174_1.02","TCFL5","Homo_sapiens","ENSG00000101190","bHLH","I"
"T014270_1.02","TWIST2","Homo_sapiens","ENSG00000233608","bHLH","I"
"T025329_1.02","AL662828.6","Homo_sapiens","ENSG00000234539","bZIP","I"
"T025326_1.02","ATF6B","Homo_sapiens","ENSG00000213676","bZIP","I"
"T025307_1.02","CR753803.1","Homo_sapiens","ENSG00000168468","bZIP","I"
"T025328_1.02","CR925796.2","Homo_sapiens","ENSG00000228628","bZIP","I"
"T025318_1.02","CREB3L2","Homo_sapiens","ENSG00000182158","bZIP","I"
"T025263_1.02","CREB3L3","Homo_sapiens","ENSG00000060566","bZIP","I"
"T025290_1.02","CREB3L4","Homo_sapiens","ENSG00000143578","bZIP","I"
"T025292_1.02","CREB5","Homo_sapiens","ENSG00000146592","bZIP","I"
"T025331_1.02","ENSG00000250542","Homo_sapiens","ENSG00000250542","bZIP","I"
"T044941_1.02","AC099689.1","Homo_sapiens","ENSG00000256463","C2H2 ZF","I"
"T044921_1.02","AL662834.13","Homo_sapiens","ENSG00000237900","C2H2 ZF","I"
"T044852_1.02","AL844853.8","Homo_sapiens","ENSG00000206366","C2H2 ZF","I"
"T044336_1.02","BCL11B","Homo_sapiens","ENSG00000127152","C2H2 ZF","I"
"T044811_1.02","BX248098.1","Homo_sapiens","ENSG00000198416","C2H2 ZF","I"
"T044911_1.02","CR388219.4","Homo_sapiens","ENSG00000234852","C2H2 ZF","I"
"T044907_1.02","CR759784.3","Homo_sapiens","ENSG00000234196","C2H2 ZF","I"
"T044590_1.02","ENSG00000178604","Homo_sapiens","ENSG00000178604","C2H2 ZF","I"
"T044868_1.02","ENSG00000214534","Homo_sapiens","ENSG00000214534","C2H2 ZF","I"
"T044340_1.02","FEZF1","Homo_sapiens","ENSG00000128610","C2H2 ZF","I"
"T044412_1.02","FEZF2","Homo_sapiens","ENSG00000153266","C2H2 ZF","I"
"T044313_1.02","GTF3A","Homo_sapiens","ENSG00000122034","C2H2 ZF","I"
"T044335_1.02","HIVEP3","Homo_sapiens","ENSG00000127124","C2H2 ZF","I"
"T044440_1.02","IKZF3","Homo_sapiens","ENSG00000161405","C2H2 ZF","I"
"T044317_1.02","IKZF4","Homo_sapiens","ENSG00000123411","C2H2 ZF","I"
"T044256_1.02","IKZF5","Homo_sapiens","ENSG00000095574","C2H2 ZF","I"
"T044417_1.02","KLF10","Homo_sapiens","ENSG00000155090","C2H2 ZF","I"
"T044298_1.02","KLF7","Homo_sapiens","ENSG00000118263","C2H2 ZF","I"
"T044302_1.02","KLF9","Homo_sapiens","ENSG00000119138","C2H2 ZF","I"
"T044385_1.02","OSR1","Homo_sapiens","ENSG00000143867","C2H2 ZF","I"
"T044457_1.02","OSR2","Homo_sapiens","ENSG00000164920","C2H2 ZF","I"
"T044382_1.02","PRDM16","Homo_sapiens","ENSG00000142611","C2H2 ZF","I"
"T044272_1.02","SALL1","Homo_sapiens","ENSG00000103449","C2H2 ZF","I"
"T044401_1.02","SALL3","Homo_sapiens","ENSG00000151514","C2H2 ZF","I"
"T044262_1.02","SALL4","Homo_sapiens","ENSG00000101115","C2H2 ZF","I"
"T044653_1.02","SNAI3","Homo_sapiens","ENSG00000185669","C2H2 ZF","I"
"T044833_1.02","SP5","Homo_sapiens","ENSG00000204335","C2H2 ZF","I"
"T044695_1.02","SP6","Homo_sapiens","ENSG00000189120","C2H2 ZF","I"
"T044514_1.02","SP7","Homo_sapiens","ENSG00000170374","C2H2 ZF","I"
"T044879_1.02","SP9","Homo_sapiens","ENSG00000217236","C2H2 ZF","I"
"T044333_1.02","ZBTB1","Homo_sapiens","ENSG00000126804","C2H2 ZF","I"
"T044834_1.02","ZBTB12","Homo_sapiens","ENSG00000204366","C2H2 ZF","I"
"T044654_1.02","ZBTB3","Homo_sapiens","ENSG00000185670","C2H2 ZF","I"
"T044600_1.02","ZBTB42","Homo_sapiens","ENSG00000179627","C2H2 ZF","I"
"T044292_1.02","ZBTB47","Homo_sapiens","ENSG00000114853","C2H2 ZF","I"
"T044642_1.02","ZFP1","Homo_sapiens","ENSG00000184517","C2H2 ZF","I"
"T044235_1.02","ZFY","Homo_sapiens","ENSG00000067646","C2H2 ZF","I"
"T044372_1.02","ZIC5","Homo_sapiens","ENSG00000139800","C2H2 ZF","I"
"T044282_1.02","ZKSCAN1","Homo_sapiens","ENSG00000106261","C2H2 ZF","I"
"T044677_1.02","ZKSCAN4","Homo_sapiens","ENSG00000187626","C2H2 ZF","I"
"T044392_1.02","ZNF182","Homo_sapiens","ENSG00000147118","C2H2 ZF","I"
"T044466_1.02","ZNF202","Homo_sapiens","ENSG00000166261","C2H2 ZF","I"
"T044446_1.02","ZNF281","Homo_sapiens","ENSG00000162702","C2H2 ZF","I"
"T044504_1.02","ZNF32","Homo_sapiens","ENSG00000169740","C2H2 ZF","I"
"T044509_1.02","ZNF35","Homo_sapiens","ENSG00000169981","C2H2 ZF","I"
"T044620_1.02","ZNF467","Homo_sapiens","ENSG00000181444","C2H2 ZF","I"
"T044827_1.02","ZNF652","Homo_sapiens","ENSG00000198740","C2H2 ZF","I"
"T044596_1.02","ZNF664","Homo_sapiens","ENSG00000179195","C2H2 ZF","I"
"T044758_1.02","ZNF679","Homo_sapiens","ENSG00000197123","C2H2 ZF","I"
"T044569_1.02","ZNF683","Homo_sapiens","ENSG00000176083","C2H2 ZF","I"
"T044452_1.02","ZNF691","Homo_sapiens","ENSG00000164011","C2H2 ZF","I"
"T044383_1.02","ZNF697","Homo_sapiens","ENSG00000143067","C2H2 ZF","I"
"T044745_1.02","ZNF705A","Homo_sapiens","ENSG00000196946","C2H2 ZF","I"
"T044873_1.02","ZNF705B","Homo_sapiens","ENSG00000215356","C2H2 ZF","I"
"T044872_1.02","ZNF705D","Homo_sapiens","ENSG00000215343","C2H2 ZF","I"
"T044874_1.02","ZNF705G","Homo_sapiens","ENSG00000215372","C2H2 ZF","I"
"T044667_1.02","ZNF75D","Homo_sapiens","ENSG00000186376","C2H2 ZF","I"
"T044231_1.02","ZNF76","Homo_sapiens","ENSG00000065029","C2H2 ZF","I"
"T044865_1.02","ZNF90","Homo_sapiens","ENSG00000213988","C2H2 ZF","I"
"T044342_1.02","ZSCAN10","Homo_sapiens","ENSG00000130182","C2H2 ZF","I"
"T032300_1.02","TRERF1","Homo_sapiens","ENSG00000124496","C2H2 ZF,Myb/SANT","I"
"T072270_1.02","CSDA","Homo_sapiens","ENSG00000060138","CSD","I"
"T072268_1.02","YBX2","Homo_sapiens","ENSG00000006047","CSD","I"
"T073530_1.02","SATB2","Homo_sapiens","ENSG00000119042","CUT,Homeodomain","I"
"T073873_1.02","LIN54","Homo_sapiens","ENSG00000189308","CxC","I"
"T076310_1.02","TFDP2","Homo_sapiens","ENSG00000114126","DP,E2F","I"
"T076311_1.02","TFDP3","Homo_sapiens","ENSG00000183434","DP,E2F","I"
"T078005_1.02","ENSG00000235187","Homo_sapiens","ENSG00000235187","Ets","I"
"T081628_1.02","FOXB2","Homo_sapiens","ENSG00000204612","Forkhead","I"
"T081606_1.02","FOXD4","Homo_sapiens","ENSG00000170122","Forkhead","I"
"T081618_1.02","FOXD4L1","Homo_sapiens","ENSG00000184492","Forkhead","I"
"T081624_1.02","FOXD4L3","Homo_sapiens","ENSG00000187559","Forkhead","I"
"T081629_1.02","FOXD4L5","Homo_sapiens","ENSG00000204779","Forkhead","I"
"T081630_1.02","FOXD4L6","Homo_sapiens","ENSG00000204793","Forkhead","I"
"T081614_1.02","FOXE1","Homo_sapiens","ENSG00000178919","Forkhead","I"
"T081622_1.02","FOXE3","Homo_sapiens","ENSG00000186790","Forkhead","I"
"T081621_1.02","FOXI2","Homo_sapiens","ENSG00000186766","Forkhead","I"
"T081600_1.02","FOXK2","Homo_sapiens","ENSG00000141568","Forkhead","I"
"T081585_1.02","FOXN3","Homo_sapiens","ENSG00000053254","Forkhead","I"
"T081597_1.02","FOXP4","Homo_sapiens","ENSG00000137166","Forkhead","I"
"T081625_1.02","FOXR2","Homo_sapiens","ENSG00000189299","Forkhead","I"
"T081615_1.02","FOXS1","Homo_sapiens","ENSG00000179772","Forkhead","I"
"T081632_1.02","KIAA0415","Homo_sapiens","ENSG00000242802","Forkhead","I"
"T093374_1.02","AC012531.1","Homo_sapiens","ENSG00000172789","Homeodomain","I"
"T093442_1.02","AL592170.2","Homo_sapiens","ENSG00000231089","Homeodomain","I"
"T093455_1.02","AL662830.5","Homo_sapiens","ENSG00000237344","Homeodomain","I"
"T093417_1.02","AL845464.3","Homo_sapiens","ENSG00000206315","Homeodomain","I"
"T093291_1.02","BARHL1","Homo_sapiens","ENSG00000125492","Homeodomain","I"
"T093426_1.02","BX284686.1","Homo_sapiens","ENSG00000224952","Homeodomain","I"
"T093443_1.02","BX927239.6","Homo_sapiens","ENSG00000232005","Homeodomain","I"
"T093302_1.02","CDX4","Homo_sapiens","ENSG00000131264","Homeodomain","I"
"T093428_1.02","CR812478.2","Homo_sapiens","ENSG00000225987","Homeodomain","I"
"T093454_1.02","CR933878.8","Homo_sapiens","ENSG00000236353","Homeodomain","I"
"T093438_1.02","CT476828.2","Homo_sapiens","ENSG00000229617","Homeodomain","I"
"T093401_1.02","DBX2","Homo_sapiens","ENSG00000185610","Homeodomain","I"
"T093433_1.02","DUX4L2","Homo_sapiens","ENSG00000227904","Homeodomain","I"
"T093434_1.02","DUX4L3","Homo_sapiens","ENSG00000228114","Homeodomain","I"
"T093431_1.02","DUX4L5","Homo_sapiens","ENSG00000227476","Homeodomain","I"
"T093435_1.02","DUX4L6","Homo_sapiens","ENSG00000228188","Homeodomain","I"
"T093423_1.02","ENSG00000215754","Homo_sapiens","ENSG00000215754","Homeodomain","I"
"T093424_1.02","ENSG00000217642","Homo_sapiens","ENSG00000217642","Homeodomain","I"
"T093425_1.02","ENSG00000224558","Homo_sapiens","ENSG00000224558","Homeodomain","I"
"T093427_1.02","ENSG00000225958","Homo_sapiens","ENSG00000225958","Homeodomain","I"
"T093429_1.02","ENSG00000226866","Homo_sapiens","ENSG00000226866","Homeodomain","I"
"T093432_1.02","ENSG00000227522","Homo_sapiens","ENSG00000227522","Homeodomain","I"
"T093436_1.02","ENSG00000228710","Homo_sapiens","ENSG00000228710","Homeodomain","I"
"T093437_1.02","ENSG00000229544","Homo_sapiens","ENSG00000229544","Homeodomain","I"
"T093439_1.02","ENSG00000230380","Homo_sapiens","ENSG00000230380","Homeodomain","I"
"T093441_1.02","ENSG00000230776","Homo_sapiens","ENSG00000230776","Homeodomain","I"
"T093445_1.02","ENSG00000232923","Homo_sapiens","ENSG00000232923","Homeodomain","I"
"T093446_1.02","ENSG00000233294","Homo_sapiens","ENSG00000233294","Homeodomain","I"
"T093447_1.02","ENSG00000233361","Homo_sapiens","ENSG00000233361","Homeodomain","I"
"T093448_1.02","ENSG00000233698","Homo_sapiens","ENSG00000233698","Homeodomain","I"
"T093449_1.02","ENSG00000233794","Homo_sapiens","ENSG00000233794","Homeodomain","I"
"T093450_1.02","ENSG00000234254","Homo_sapiens","ENSG00000234254","Homeodomain","I"
"T093451_1.02","ENSG00000234550","Homo_sapiens","ENSG00000234550","Homeodomain","I"
"T093453_1.02","ENSG00000236207","Homo_sapiens","ENSG00000236207","Homeodomain","I"
"T093456_1.02","ENSG00000237516","Homo_sapiens","ENSG00000237516","Homeodomain","I"
"T093457_1.02","ENSG00000250589","Homo_sapiens","ENSG00000250589","Homeodomain","I"
"T093352_1.02","HDX","Homo_sapiens","ENSG00000165259","Homeodomain","I"
"T093331_1.02","HHEX","Homo_sapiens","ENSG00000152804","Homeodomain","I"
"T093314_1.02","HLX","Homo_sapiens","ENSG00000136630","Homeodomain","I"
"T093225_1.02","HOXA11","Homo_sapiens","ENSG00000005073","Homeodomain","I"
"T093251_1.02","HOXA6","Homo_sapiens","ENSG00000106006","Homeodomain","I"
"T093396_1.02","HOXB4","Homo_sapiens","ENSG00000182742","Homeodomain","I"
"T093370_1.02","HOXB9","Homo_sapiens","ENSG00000170689","Homeodomain","I"
"T093411_1.02","HOXC5","Homo_sapiens","ENSG00000198353","Homeodomain","I"
"T093394_1.02","HOXC9","Homo_sapiens","ENSG00000180806","Homeodomain","I"
"T093295_1.02","HOXD1","Homo_sapiens","ENSG00000128645","Homeodomain","I"
"T093296_1.02","HOXD3","Homo_sapiens","ENSG00000128652","Homeodomain","I"
"T093367_1.02","IRX1","Homo_sapiens","ENSG00000170549","Homeodomain","I"
"T093387_1.02","IRX3","Homo_sapiens","ENSG00000177508","Homeodomain","I"
"T093269_1.02","IRX4","Homo_sapiens","ENSG00000113430","Homeodomain","I"
"T093336_1.02","IRX6","Homo_sapiens","ENSG00000159387","Homeodomain","I"
"T093305_1.02","LHX1","Homo_sapiens","ENSG00000132130","Homeodomain","I"
"T093285_1.02","LHX4","Homo_sapiens","ENSG00000121454","Homeodomain","I"
"T093236_1.02","LHX5","Homo_sapiens","ENSG00000089116","Homeodomain","I"
"T093339_1.02","LHX8","Homo_sapiens","ENSG00000162624","Homeodomain","I"
"T093382_1.02","NANOGP1","Homo_sapiens","ENSG00000176654","Homeodomain","I"
"T093452_1.02","NKX1-1","Homo_sapiens","ENSG00000235608","Homeodomain","I"
"T093278_1.02","NKX2-3","Homo_sapiens","ENSG00000119919","Homeodomain","I"
"T093292_1.02","NKX2-4","Homo_sapiens","ENSG00000125816","Homeodomain","I"
"T093391_1.02","NKX2-6","Homo_sapiens","ENSG00000180053","Homeodomain","I"
"T093350_1.02","NKX6-3","Homo_sapiens","ENSG00000165066","Homeodomain","I"
"T093372_1.02","OTP","Homo_sapiens","ENSG00000171540","Homeodomain","I"
"T093294_1.02","SIX1","Homo_sapiens","ENSG00000126778","Homeodomain","I"
"T093369_1.02","SIX2","Homo_sapiens","ENSG00000170577","Homeodomain","I"
"T093316_1.02","SIX3","Homo_sapiens","ENSG00000138083","Homeodomain","I"
"T093238_1.02","SIX4","Homo_sapiens","ENSG00000100625","Homeodomain","I"
"T093399_1.02","SIX6","Homo_sapiens","ENSG00000184302","Homeodomain","I"
"T093383_1.02","TGIF2LY","Homo_sapiens","ENSG00000176679","Homeodomain","I"
"T093346_1.02","TLX3","Homo_sapiens","ENSG00000164438","Homeodomain","I"
"T093264_1.02","VTN","Homo_sapiens","ENSG00000109072","Homeodomain","I"
"T104898_1.02","AL662833.4","Homo_sapiens","ENSG00000233911","Homeodomain,POU","I"
"T104894_1.02","AL773544.1","Homo_sapiens","ENSG00000206454","Homeodomain,POU","I"
"T104900_1.02","BX088580.2","Homo_sapiens","ENSG00000237582","Homeodomain,POU","I"
"T104896_1.02","CR388229.2","Homo_sapiens","ENSG00000229094","Homeodomain,POU","I"
"T104899_1.02","CR759815.4","Homo_sapiens","ENSG00000235068","Homeodomain,POU","I"
"T105922_1.02","HSFY1","Homo_sapiens","ENSG00000172468","HSF","I"
"T107580_1.02","IRF6","Homo_sapiens","ENSG00000117595","IRF","I"
"T109616_1.02","NAIF1","Homo_sapiens","ENSG00000171169","MADF","I"
"T111432_1.02","AC002126.6","Homo_sapiens","ENSG00000064489","MADS box","I"
"T118168_1.02","MYPOP","Homo_sapiens","ENSG00000176182","Myb/SANT","I"
"T118153_1.02","TERF2","Homo_sapiens","ENSG00000132604","Myb/SANT","I"
"T132786_1.02","AL662824.5","Homo_sapiens","ENSG00000227322","Nuclear receptor","I"
"T132785_1.02","AL844527.7","Homo_sapiens","ENSG00000206289","Nuclear receptor","I"
"T132788_1.02","CR354565.3","Homo_sapiens","ENSG00000231321","Nuclear receptor","I"
"T132787_1.02","CR759733.4","Homo_sapiens","ENSG00000228333","Nuclear receptor","I"
"T132789_1.02","CR936877.3","Homo_sapiens","ENSG00000235712","Nuclear receptor","I"
"T132776_1.02","NR1D2","Homo_sapiens","ENSG00000174738","Nuclear receptor","I"
"T132740_1.02","NR1H3","Homo_sapiens","ENSG00000025434","Nuclear receptor","I"
"T136762_1.02","LCOR","Homo_sapiens","ENSG00000196233","Pipsqueak","I"
"T138770_1.02","RFX6","Homo_sapiens","ENSG00000185002","RFX","I"
"T138769_1.02","RFX7","Homo_sapiens","ENSG00000181827","RFX","I"
"T138771_1.02","RFX8","Homo_sapiens","ENSG00000196460","RFX","I"
"T139290_1.02","ENSG00000250096","Homo_sapiens","ENSG00000250096","Runt","I"
"T140144_1.02","DEAF1","Homo_sapiens","ENSG00000177030","SAND","I"
"T144087_1.02","BBX","Homo_sapiens","ENSG00000114439","Sox","I"
"T144075_1.02","CIC","Homo_sapiens","ENSG00000079432","Sox","I"
"T144073_1.02","HMG20B","Homo_sapiens","ENSG00000064961","Sox","I"
"T144113_1.02","SOX1","Homo_sapiens","ENSG00000182968","Sox","I"
"T144110_1.02","SOX11","Homo_sapiens","ENSG00000176887","Sox","I"
"T144111_1.02","SOX12","Homo_sapiens","ENSG00000177732","Sox","I"
"T144095_1.02","SOX3","Homo_sapiens","ENSG00000134595","Sox","I"
"T144070_1.02","SOX30","Homo_sapiens","ENSG00000039600","Sox","I"
"T149489_1.02","TBX10","Homo_sapiens","ENSG00000167800","T-box","I"
"T150543_1.02","TBPL2","Homo_sapiens","ENSG00000182521","TBP","I"
"T005303_1.02","ACTR3B","Homo_sapiens","ENSG00000133627","APSES","N"
"T005302_1.02","ACTR3C","Homo_sapiens","ENSG00000106526","APSES","N"
"T007407_1.02","ARID1A","Homo_sapiens","ENSG00000117713","ARID/BRIGHT","N"
"T007402_1.02","ARID1B","Homo_sapiens","ENSG00000049618","ARID/BRIGHT","N"
"T007401_1.02","ARID4A","Homo_sapiens","ENSG00000032219","ARID/BRIGHT","N"
"T007403_1.02","ARID4B","Homo_sapiens","ENSG00000054267","ARID/BRIGHT","N"
"T007399_1.02","JARID2","Homo_sapiens","ENSG00000008083","ARID/BRIGHT","N"
"T007404_1.02","KDM5A","Homo_sapiens","ENSG00000073614","ARID/BRIGHT","N"
"T007406_1.02","KDM5B","Homo_sapiens","ENSG00000117139","ARID/BRIGHT","N"
"T007408_1.02","KDM5C","Homo_sapiens","ENSG00000126012","ARID/BRIGHT","N"
"T007400_1.02","KDM5D","Homo_sapiens","ENSG00000012817","ARID/BRIGHT","N"
"T014271_1.02","AC074212.3","Homo_sapiens","ENSG00000237452","bHLH","N"
"T014241_1.02","ASCL3","Homo_sapiens","ENSG00000176009","bHLH","N"
"T014260_1.02","ASCL4","Homo_sapiens","ENSG00000187855","bHLH","N"
